위도,경도,amenity,name,addr:full,source,source:date,shop
33.2526495,126.5045616,휴게음식점,소담수제만두,제주특별자치도 서귀포시 대청로 43 1층 (강정동),공공데이터포털,2018-02-23,
33.2525424,126.4256292,휴게음식점,세븐일레븐서귀포중문상로점,제주특별자치도 서귀포시 중문상로 45 (중문동),공공데이터포털,2018-02-23,
33.2538045,126.5576967,휴게음식점,라플레르앤카페,제주특별자치도 서귀포시 홍중로27번길 3 (서홍동),공공데이터포털,2018-02-23,
33.3056347,126.7921182,,GS25 서귀일주동로점,제주특별자치도 서귀포시 표선면 일주동로 6412 1층,공공데이터포털,2018-02-23,convenience
33.4375501,126.9203422,,GS25 성산신양점,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6,공공데이터포털,2018-02-23,convenience
33.3643757,126.8395566,휴게음식점,아줄레주,제주특별자치도 서귀포시 성산읍 신풍하동로19번길 59 나동,공공데이터포털,2018-02-23,
33.2233599,126.2521829,,씨유서귀대정태화점,제주특별자치도 서귀포시 대정읍 하모중앙로 54 1층,공공데이터포털,2018-02-23,convenience
33.4268965,126.8647243,휴게음식점,제주해양동물박물관마린카페,제주특별자치도 서귀포시 성산읍 서성일로 689-21 1층,공공데이터포털,2018-02-23,
33.22334,126.2584808,,GS25 대정상모점, ,공공데이터포털,2018-02-23,convenience
33.2516184,126.4380802,휴게음식점,연홍,제주특별자치도 서귀포시 천제연로 313 (회수동),공공데이터포털,2018-02-23,
33.3052583,126.3149549,휴게음식점,카페윙클제주신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98 1층,공공데이터포털,2018-02-23,
33.2562006,126.3351463,,씨유서귀감산리점,제주특별자치도 서귀포시 안덕면 일주서로 1499 1층,공공데이터포털,2018-02-23,convenience
33.3052583,126.3149549,휴게음식점,메인스트리트스낵(Main Street Snacks),제주특별자치도 서귀포시 안덕면 신화역사로304번길 98 1층,공공데이터포털,2018-02-23,
33.429258,126.9342326,휴게음식점,(주)지포뮤지엄, ,공공데이터포털,2018-02-23,
33.2798179,126.2737676,휴게음식점,소소희,제주특별자치도 서귀포시 대정읍 영어도시로 27-2 1층 102호,공공데이터포털,2018-02-23,
33.3190481,126.7087521,휴게음식점,수망일기,제주특별자치도 서귀포시 남원읍 남조로 593-2 1층,공공데이터포털,2018-02-23,
33.2473219,126.5649399,휴게음식점,라이또PC서귀본점,제주특별자치도 서귀포시 명동로 28 3층 (서귀동),공공데이터포털,2018-02-23,
33.283037,126.6308418,휴게음식점,네이처캔바스,제주특별자치도 서귀포시 남원읍 중산간동로 7129,공공데이터포털,2018-02-23,
33.2399513,126.5126255,휴게음식점,분식카페,제주특별자치도 서귀포시 신서로 66 지하1층 (강정동),공공데이터포털,2018-02-23,
33.2802165,126.7180039,휴게음식점,욜로김밥,제주특별자치도 서귀포시 남원읍 남한로 12-1,공공데이터포털,2018-02-23,
33.4721117,126.9331983,휴게음식점,멧돌쥬스,제주특별자치도 서귀포시 성산읍 성산등용로 130-21 1층,공공데이터포털,2018-02-23,
33.2533658,126.4426193,휴게음식점,볼스프로덕션,제주특별자치도 서귀포시 일주서로 626 1층 (회수동),공공데이터포털,2018-02-23,
33.2595265,126.4920702,,가람휴게음식편의점,제주특별자치도 서귀포시 염돈로 123 (강정동),공공데이터포털,2018-02-23,convenience
33.2497135,126.5618651,휴게음식점,메가커피서귀포중앙점,제주특별자치도 서귀포시 중앙로 56 1층 (서귀동),공공데이터포털,2018-02-23,
33.2502419,126.4119743,휴게음식점,테디베어카페,제주특별자치도 서귀포시 중문관광로110번길 31 지하2층 (색달동),공공데이터포털,2018-02-23,
33.2550336,126.5719328,휴게음식점,콩툰동홍점,제주특별자치도 서귀포시 동홍중앙로 49 5층 (동홍동 프라미스빌딩),공공데이터포털,2018-02-23,
33.2501255,126.2994269,휴게음식점,탄산휴게음식점,제주특별자치도 서귀포시 안덕면 사계북로41번길 178-3 1층,공공데이터포털,2018-02-23,
33.2438391,126.5060017,휴게음식점,이집,제주특별자치도 서귀포시 월드컵로 63 1층 (법환동),공공데이터포털,2018-02-23,
33.2472388,126.5092079,휴게음식점,월드휴게점,제주특별자치도 서귀포시 월드컵로 31 1층 (법환동),공공데이터포털,2018-02-23,
33.2889802,126.3701349,휴게음식점,프롬더힐,제주특별자치도 서귀포시 안덕면 병악로 98-2 1층,공공데이터포털,2018-02-23,
33.2519359,126.5688123,휴게음식점,가가멜,제주특별자치도 서귀포시 문부로 8 (동홍동),공공데이터포털,2018-02-23,
33.2817614,126.7210225,,씨유서귀남원로점,제주특별자치도 서귀포시 남원읍 태위로723번길 31-11 1층,공공데이터포털,2018-02-23,convenience
33.286509,126.281098,,GS25 대정한신점,제주특별자치도 서귀포시 대정읍 에듀시티로 102 상가동 1층 110호,공공데이터포털,2018-02-23,convenience
33.2835671,126.7051642,휴게음식점,몬딱분식,제주특별자치도 서귀포시 남원읍 일주동로 7982,공공데이터포털,2018-02-23,
33.2576406,126.4612598,,씨유서귀하원동점,제주특별자치도 서귀포시 하원로 39-2 1층 (하원동),공공데이터포털,2018-02-23,convenience
33.2635098,126.6156328,휴게음식점,카페더불어,제주특별자치도 서귀포시 효돈로 158 (하효동),공공데이터포털,2018-02-23,
33.2551463,126.5578678,휴게음식점,겹겹의 의도,제주특별자치도 서귀포시 홍중로27번길 4 1층 103호 (서홍동 파크하임 3차),공공데이터포털,2018-02-23,
33.2851761,126.2791491,휴게음식점,(주)아워홈 에스제이에이제주점 카페그랑,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 10,공공데이터포털,2018-02-23,
33.2528563,126.5102317,,GS25 서귀신시가지점,제주특별자치도 서귀포시 신서로48번길 52-11 1층 (법환동),공공데이터포털,2018-02-23,convenience
33.2548555,126.4136132,휴게음식점,한국맥도날드(유)제주중문DT점,제주특별자치도 서귀포시 중문관광로 38 (색달동),공공데이터포털,2018-02-23,
33.2760352,126.6770034,휴게음식점,동박낭,제주특별자치도 서귀포시 남원읍 태위로 275-2 1 2층,공공데이터포털,2018-02-23,
33.2676632,126.4950848,휴게음식점,엉또돌다카페&농원,제주특별자치도 서귀포시 월산로 30 1층 (강정동),공공데이터포털,2018-02-23,
33.3253166,126.8337299,cafe,팽이다방,제주특별자치도 서귀포시 표선면 표선중앙로96번길 12 1층,공공데이터포털,2018-02-23,
33.2523634,126.5591487,휴게음식점,지금 여기,제주특별자치도 서귀포시 중앙로89번길 14 (서귀동),공공데이터포털,2018-02-23,
33.4445399,126.9000707,휴게음식점,일출봉아로니아,제주특별자치도 서귀포시 성산읍 서성일로1136번길 8,공공데이터포털,2018-02-23,
33.250981,126.4343542,휴게음식점,7번가피자중문점,제주특별자치도 서귀포시 천제연로 278 1층 (중문동),공공데이터포털,2018-02-23,
33.2804385,126.6319212,휴게음식점,개판오분전,제주특별자치도 서귀포시 남원읍 하신로 302,공공데이터포털,2018-02-23,
33.2590924,126.4317649,휴게음식점,보나커피,제주특별자치도 서귀포시 중문상로 36 1층 (중문동),공공데이터포털,2018-02-23,
33.3089803,126.3402728,,씨유서귀동광로점,제주특별자치도 서귀포시 안덕면 동광로 257,공공데이터포털,2018-02-23,convenience
33.2715236,126.6076604,휴게음식점,카페꿈나다,제주특별자치도 서귀포시 효돈순환로 441 2층 (신효동),공공데이터포털,2018-02-23,
33.2576253,126.4135534,,씨유서귀색달동점,제주특별자치도 서귀포시 색달중앙로 48 (색달동),공공데이터포털,2018-02-23,convenience
33.2484808,126.5642653,휴게음식점,하효통닭치킨,제주특별자치도 서귀포시 중정로73번길 4-1 (서귀동),공공데이터포털,2018-02-23,
33.2555528,126.4018824,,씨유서귀예래해안로점,제주특별자치도 서귀포시 예래해안로 550 1층 (상예동),공공데이터포털,2018-02-23,convenience
33.2492374,126.563034,휴게음식점,준이네분식,제주특별자치도 서귀포시 중앙로48번길 13 1층 (서귀동),공공데이터포털,2018-02-23,
33.4752658,126.9078095,휴게음식점,블랙업커피제주성산점,제주특별자치도 서귀포시 성산읍 한도로 82,공공데이터포털,2018-02-23,
33.3066927,126.3380858,,씨유제주신화아띠점,제주특별자치도 서귀포시 안덕면 신화역사로188번길 151 지하1층 (H지구 트레이닝센터),공공데이터포털,2018-02-23,convenience
33.2515738,126.5743359,,씨유삼아점,제주특별자치도 서귀포시 태평로 534 (동홍동),공공데이터포털,2018-02-23,convenience
33.2507422,126.1986987,휴게음식점,세븐일레븐대정로드점,제주특별자치도 서귀포시 대정읍 노을해안로 5 1층,공공데이터포털,2018-02-23,
33.2627939,126.369843,휴게음식점,세븐일레븐서귀포창천점,제주특별자치도 서귀포시 안덕면 일주서로 1357,공공데이터포털,2018-02-23,
33.2480965,126.560575,휴게음식점,청춘감성쌀핫도그 제주서귀중앙점,제주특별자치도 서귀포시 중앙로 41 1층 (서귀동),공공데이터포털,2018-02-23,
33.2565479,126.6215097,휴게음식점,하효살롱,제주특별자치도 서귀포시 효돈순환로 217-8 (하효동),공공데이터포털,2018-02-23,
33.2386241,126.3146142,휴게음식점,짠내단내셀프카페,제주특별자치도 서귀포시 안덕면 산방로 244 2층,공공데이터포털,2018-02-23,
33.2178071,126.2521152,휴게음식점,모슬포3호텔커피숍,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 15 1층,공공데이터포털,2018-02-23,
33.2761837,126.2571383,휴게음식점,노리매왕만두,제주특별자치도 서귀포시 대정읍 중산간서로 2244 1층,공공데이터포털,2018-02-23,
33.326023,126.8325393,휴게음식점,표선순대,제주특별자치도 서귀포시 표선면 표선중앙로80번길 1 1층,공공데이터포털,2018-02-23,
33.2775349,126.692878,휴게음식점,쉼카페,제주특별자치도 서귀포시 남원읍 남원체육관로 69-1 1층,공공데이터포털,2018-02-23,
33.3052583,126.3149549,휴게음식점,엉클통김밥신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 지하1층,공공데이터포털,2018-02-23,
33.3052583,126.3149549,휴게음식점,오슬로신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 지하1층,공공데이터포털,2018-02-23,
33.3052583,126.3149549,휴게음식점,앤티앤스신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 지하1층,공공데이터포털,2018-02-23,
33.3052583,126.3149549,휴게음식점,왔다스트릿푸드신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 지하1층,공공데이터포털,2018-02-23,
33.3052583,126.3149549,휴게음식점,스타벅스제주신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 호텔동 지하1층,공공데이터포털,2018-02-23,
33.3052583,126.3149549,휴게음식점,스무디킹신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 지하1층,공공데이터포털,2018-02-23,
33.2612696,126.4137248,휴게음식점,가가하우스,제주특별자치도 서귀포시 색달로 128 1층 (색달동),공공데이터포털,2018-02-23,
33.2635098,126.6156328,휴게음식점,섬떡볶이,제주특별자치도 서귀포시 효돈로 158 (하효동),공공데이터포털,2018-02-23,
33.2422082,126.5995245,휴게음식점,보몽드,제주특별자치도 서귀포시 보목로 21-11 (보목동),공공데이터포털,2018-02-23,
33.222384,126.2543347,휴게음식점,제주흑돈만두대정점,제주특별자치도 서귀포시 대정읍 신영로 117,공공데이터포털,2018-02-23,
33.2956392,126.2896818,,씨유제주영어마을점,제주특별자치도 서귀포시 대정읍 글로벌에듀로145번길 40 106호,공공데이터포털,2018-02-23,convenience
33.2541205,126.560076,,씨유서귀남고사거리점,제주특별자치도 서귀포시 중산간동로 7936 (동홍동),공공데이터포털,2018-02-23,convenience
33.240469,126.493008,,GS25 강정점,제주특별자치도 서귀포시 이어도로 752 1층 (강정동),공공데이터포털,2018-02-23,convenience
33.2701369,126.590941,휴게음식점,카페50번길,제주특별자치도 서귀포시 토평로50번길 23 1층 (토평동),공공데이터포털,2018-02-23,
33.2739606,126.676409,휴게음식점,르브아,제주특별자치도 서귀포시 남원읍 태위로266번길 15,공공데이터포털,2018-02-23,
33.2541205,126.560076,휴게음식점,놀숲서귀포신시가지점,제주특별자치도 서귀포시 대청로25번길 4 4층 (강정동),공공데이터포털,2018-02-23,
33.2540922,126.5601945,휴게음식점,바끄레카페,제주특별자치도 서귀포시 중앙로 105 별관 1층 (서홍동),공공데이터포털,2018-02-23,
33.2835671,126.7051642,,씨유서귀태흥점,제주특별자치도 서귀포시 남원읍 일주동로 6745,공공데이터포털,2018-02-23,convenience
33.2511409,126.5095568,휴게음식점,세븐일레븐밸류호텔점,제주특별자치도 서귀포시 김정문화로 51 제이에스밸류호텔 B동 지하1층 101호 (법환동),공공데이터포털,2018-02-23,
33.4364523,126.9217313,,씨유제주섭지코지점,제주특별자치도 서귀포시 성산읍 신양로 114,공공데이터포털,2018-02-23,convenience
33.3092112,126.7811922,휴게음식점,테쉬폰카페,제주특별자치도 서귀포시 표선면 토산중앙로16번길 15-1,공공데이터포털,2018-02-23,
33.4689283,126.9199121,휴게음식점,담다,제주특별자치도 서귀포시 성산읍 해맞이해안로 2768 나동,공공데이터포털,2018-02-23,
33.2516854,126.4230306,휴게음식점,안녕좋은하루카페,제주특별자치도 서귀포시 천제연로 172 (중문동),공공데이터포털,2018-02-23,
33.2835671,126.7051642,휴게음식점,영실감귤,제주특별자치도 서귀포시 남원읍 일주동로 7501 1층,공공데이터포털,2018-02-23,
33.2564949,126.3109017,휴게음식점,난드르커피,제주특별자치도 서귀포시 안덕면 덕수동로 27,공공데이터포털,2018-02-23,
33.2843492,126.353606,,씨유서귀평화로점,제주특별자치도 서귀포시 안덕면 한창로 273,공공데이터포털,2018-02-23,convenience
33.2434657,126.3861414,cafe,복고다방,제주특별자치도 서귀포시 하예로 1-3 2층 (하예동),공공데이터포털,2018-02-23,
33.2503809,126.5616535,휴게음식점,케이크를부탁해서귀포점,제주특별자치도 서귀포시 중앙로 66 1층 (서귀동),공공데이터포털,2018-02-23,
33.2488022,126.5642279,휴게음식점,커피에반하다서귀포올레시장점,제주특별자치도 서귀포시 중정로73번길 8 1층 (서귀동),공공데이터포털,2018-02-23,
33.2311659,126.2976414,휴게음식점,유루유루,제주특별자치도 서귀포시 안덕면 산방로 367-1 1층,공공데이터포털,2018-02-23,
33.2629138,126.383308,휴게음식점,소보리당로222,제주특별자치도 서귀포시 소보리당로 222 (상예동),공공데이터포털,2018-02-23,
33.2730578,126.6577999,휴게음식점,제주에오길,제주특별자치도 서귀포시 남원읍 위미해안로 18 1층,공공데이터포털,2018-02-23,
33.4408725,126.906148,휴게음식점,에듀카페더쌤,제주특별자치도 서귀포시 성산읍 난고로42번길 110 101동 1층,공공데이터포털,2018-02-23,
33.2253616,126.2541275,휴게음식점,촐래,제주특별자치도 서귀포시 대정읍 동일하모로 214,공공데이터포털,2018-02-23,
33.2448521,126.5718032,,씨유서귀문부로점,제주특별자치도 서귀포시 동홍서로 37 1층 (동홍동),공공데이터포털,2018-02-23,convenience
33.2528512,126.561642,휴게음식점,더리터중앙점,제주특별자치도 서귀포시 중앙로 92 1층 (서귀동),공공데이터포털,2018-02-23,
33.242165,126.560075,휴게음식점,커피에반하다제주강정점,제주특별자치도 서귀포시 대청로 29 1층 (강정동),공공데이터포털,2018-02-23,
33.2637541,126.6142563,,GS25 서귀효돈점,제주특별자치도 서귀포시 효돈로 144 2층 (신효동),공공데이터포털,2018-02-23,convenience
